69,35,258.87,2014-11-23
69,63,36.08,2014-11-23
23,5,43.94,2014-11-23
23,34,297.66,2014-11-23
65,11,94.89,2014-11-23
65,30,284.71,2014-11-23
65,33,279.12,2014-11-23
294,65,56.26,2014-11-24
157,40,301.33,2014-11-24
157,31,269.53,2014-11-24
157,81,169.64,2014-11-24
168,64,80.15,2014-11-24
168,59,104.57,2014-11-24
69,37,347.35,2014-11-25
69,34,297.66,2014-11-25
69,77,99.41,2014-11-25
235,76,108.45,2014-11-25
235,103,413.81,2014-11-25
85,99,464.84,2014-11-25
85,30,284.71,2014-11-25
85,2,25.02,2014-11-25
74,53,71.05,2014-11-26
299,53,71.05,2014-11-26
299,72,174.54,2014-11-26
311,26,245.17,2014-11-26
311,2,25.02,2014-11-26
331,77,99.41,2014-11-26
331,76,108.45,2014-11-26
331,100,442.42,2014-11-26
70,73,200.15,2014-11-27
116,95,405.66,2014-11-27
116,84,62.29,2014-11-27
116,73,200.15,2014-11-27
330,18,201.3,2014-11-27
330,59,104.57,2014-11-27
78,89,74.78,2014-11-27
78,38,360.32,2014-11-27
78,56,85.32,2014-11-27
18,38,360.32,2014-11-28
303,30,284.71,2014-11-28
73,29,304.08,2014-11-28
73,73,200.15,2014-11-28
34,63,36.08,2014-11-28
34,102,457.92,2014-11-28
268,64,80.15,2014-11-28
268,27,248.37,2014-11-28
268,96,404.07,2014-11-28
352,11,94.89,2014-11-29
352,76,108.45,2014-11-29
259,102,457.92,2014-11-29
74,19,221.24,2014-11-29
227,77,99.41,2014-11-29
227,38,360.32,2014-11-29
227,4,36.03,2014-11-29
420,4,36.03,2014-11-30
420,40,301.33,2014-11-30
420,24,247.0,2014-11-30
127,56,85.32,2014-11-30
127,13,103.29,2014-11-30
361,55,76.94,2014-11-30
176,55,76.94,2014-11-30
176,83,129.84,2014-11-30
378,4,36.03,2014-11-30
292,47,128.87,2014-11-30
292,16,186.59,2014-11-30
209,2,25.02,2014-12-01
169,64,80.15,2014-12-01
114,40,301.33,2014-12-01
114,88,66.54,2014-12-01
154,51,81.89,2014-12-01
154,24,247.0,2014-12-01
154,78,111.56,2014-12-01
194,80,105.78,2014-12-01
194,68,84.33,2014-12-01
403,85,54.0,2014-12-01
138,76,111.86,2014-12-02
138,41,374.64,2014-12-02
190,3,31.69,2014-12-02
190,102,479.36,2014-12-02
136,54,81.18,2014-12-02
299,71,151.79,2014-12-02
100,49,118.88,2014-12-02
100,42,81.83,2014-12-02
100,70,68.95,2014-12-02
161,3,31.69,2014-12-03
17,101,442.15,2014-12-03
17,12,102.38,2014-12-03
402,11,94.89,2014-12-03
402,28,238.54,2014-12-03
181,41,374.64,2014-12-03
426,19,222.16,2014-12-03
426,101,442.15,2014-12-03
4,87,66.82,2014-12-03
216,102,479.36,2014-12-04
291,87,66.82,2014-12-04
291,93,41.26,2014-12-04
189,48,87.63,2014-12-04
189,72,171.59,2014-12-04
189,41,374.64,2014-12-04
320,69,75.37,2014-12-05
320,59,104.57,2014-12-05
320,33,279.12,2014-12-05
441,50,118.46,2014-12-05
441,74,179.88,2014-12-05
97,92,39.84,2014-12-06
97,40,301.95,2014-12-06
97,30,297.75,2014-12-06
183,82,140.55,2014-12-06
183,67,67.23,2014-12-06
183,48,87.63,2014-12-06
12,59,104.57,2014-12-06
12,63,36.69,2014-12-06
167,6,49.87,2014-12-06
167,32,322.49,2014-12-06
167,103,401.23,2014-12-06
417,102,479.36,2014-12-07
13,91,45.77,2014-12-07
13,11,94.89,2014-12-07
13,42,81.83,2014-12-07
5,93,41.26,2014-12-07
332,72,171.59,2014-12-07
332,49,118.88,2014-12-07
332,21,236.46,2014-12-07
352,96,404.07,2014-12-07
352,85,53.01,2014-12-07
420,29,304.08,2014-12-08
48,84,62.52,2014-12-08
48,87,66.82,2014-12-08
80,9,102.93,2014-12-08
80,37,347.35,2014-12-08
74,84,62.52,2014-12-08
74,79,104.33,2014-12-08
164,69,75.37,2014-12-08
164,61,53.24,2014-12-08
164,62,44.13,2014-12-08
162,71,151.79,2014-12-09
162,68,84.33,2014-12-09
420,15,119.91,2014-12-09
420,5,43.94,2014-12-09
420,78,111.56,2014-12-09
264,82,140.55,2014-12-09
264,85,53.01,2014-12-09
264,44,94.42,2014-12-09
219,89,79.04,2014-12-09
94,3,31.69,2014-12-10
94,23,238.72,2014-12-10
432,6,49.87,2014-12-10
432,21,236.46,2014-12-10
227,93,41.26,2014-12-10
227,10,94.78,2014-12-10
227,63,36.69,2014-12-10
327,16,191.29,2014-12-10
97,46,138.08,2014-12-10
67,80,105.78,2014-12-11
67,84,62.52,2014-12-11
67,38,360.32,2014-12-11
348,85,53.01,2014-12-11
348,22,222.47,2014-12-11
348,67,67.23,2014-12-11
45,71,151.79,2014-12-11
45,21,236.46,2014-12-11
314,55,74.15,2014-12-12
314,33,279.12,2014-12-12
81,88,67.41,2014-12-12
81,51,83.53,2014-12-12
54,82,140.55,2014-12-12
54,35,258.87,2014-12-12
289,39,239.15,2014-12-13
154,42,81.83,2014-12-13
143,28,238.54,2014-12-13
84,98,461.43,2014-12-13
84,11,94.89,2014-12-13
444,74,179.88,2014-12-14
444,71,151.79,2014-12-14
444,48,87.63,2014-12-14
434,98,461.43,2014-12-14
413,52,90.03,2014-12-14
93,27,238.3,2014-12-14
324,3,31.69,2014-12-14
320,97,524.85,2014-12-14
134,103,401.23,2014-12-14
39,73,202.07,2014-12-15
39,87,66.82,2014-12-15
39,91,45.77,2014-12-15
347,19,222.16,2014-12-15
170,75,107.54,2014-12-15
170,19,222.16,2014-12-15
404,15,119.91,2014-12-15
404,19,222.16,2014-12-15
103,51,83.53,2014-12-15
203,33,279.12,2014-12-15
339,30,297.75,2014-12-16
339,5,43.94,2014-12-16
395,31,269.53,2014-12-16
395,92,39.84,2014-12-16
356,29,304.08,2014-12-16
356,68,84.33,2014-12-16
356,3,31.69,2014-12-16
163,103,401.23,2014-12-16
381,72,171.59,2014-12-16
205,3,31.69,2014-12-16
205,18,213.14,2014-12-16
193,12,102.38,2014-12-17
193,17,201.94,2014-12-17
430,64,80.15,2014-12-17
240,11,94.89,2014-12-17
183,100,448.6,2014-12-17
183,54,81.18,2014-12-17
183,5,43.94,2014-12-17
377,21,236.46,2014-12-17
344,88,67.41,2014-12-17
362,20,211.74,2014-12-18
362,56,87.77,2014-12-18
385,32,322.49,2014-12-18
385,87,66.82,2014-12-18
306,58,82.95,2014-12-18
306,25,249.12,2014-12-18
306,23,238.72,2014-12-18
40,35,258.87,2014-12-19
40,81,164.71,2014-12-19
40,53,71.05,2014-12-19
345,61,53.24,2014-12-19
345,94,410.17,2014-12-19
345,14,78.42,2014-12-19
253,64,80.15,2014-12-20
182,64,80.15,2014-12-20
182,69,75.37,2014-12-20
450,80,105.78,2014-12-20
450,17,201.94,2014-12-20
450,82,140.55,2014-12-20
370,57,89.95,2014-12-21
321,5,43.94,2014-12-21
299,9,102.93,2014-12-21
299,97,524.85,2014-12-21
411,92,39.84,2014-12-21
411,3,31.69,2014-12-21
411,56,87.77,2014-12-21
179,43,97.15,2014-12-21
335,88,67.41,2014-12-22
246,80,105.78,2014-12-22
246,44,94.42,2014-12-22
134,88,67.41,2014-12-22
134,86,48.93,2014-12-22
176,92,39.84,2014-12-22
173,4,36.03,2014-12-22
173,6,49.87,2014-12-22
173,76,111.86,2014-12-22
447,37,347.35,2014-12-22
447,72,171.59,2014-12-22
447,32,322.49,2014-12-22
19,22,222.47,2014-12-23
19,83,129.84,2014-12-23
19,95,388.75,2014-12-23
357,55,74.15,2014-12-23
266,90,40.96,2014-12-23
315,30,297.75,2014-12-23
315,29,304.08,2014-12-23
346,88,67.41,2014-12-23
277,65,56.26,2014-12-23
171,27,238.3,2014-12-24
183,85,53.01,2014-12-24
183,51,83.53,2014-12-24
183,27,238.3,2014-12-24
114,10,94.78,2014-12-24
114,78,111.56,2014-12-24
363,58,82.95,2014-12-25
196,14,78.42,2014-12-25
395,34,297.66,2014-12-25
370,62,44.13,2014-12-25
265,74,179.88,2014-12-25
265,68,84.33,2014-12-25
265,87,66.82,2014-12-25
295,24,247.0,2014-12-25
295,97,524.85,2014-12-25
289,36,256.96,2014-12-26
289,37,347.35,2014-12-26
289,23,238.72,2014-12-26
412,67,67.23,2014-12-26
412,4,36.03,2014-12-26
412,82,140.55,2014-12-26
223,100,448.6,2014-12-27
399,73,202.07,2014-12-27
193,101,442.15,2014-12-27
193,31,269.53,2014-12-27
193,21,236.46,2014-12-27
122,49,118.88,2014-12-28
122,82,140.55,2014-12-28
355,45,73.3,2014-12-28
355,91,45.77,2014-12-28
355,43,97.15,2014-12-28
129,74,179.88,2014-12-28
129,52,90.03,2014-12-28
224,67,67.23,2014-12-29
360,102,479.36,2014-12-29
360,51,83.53,2014-12-29
360,54,81.18,2014-12-29
246,93,41.26,2014-12-29
246,86,48.93,2014-12-29
246,4,36.03,2014-12-29
96,79,104.33,2014-12-30
96,37,347.35,2014-12-30
217,26,245.17,2014-12-30
217,72,171.59,2014-12-30
251,95,388.75,2014-12-30
251,36,256.96,2014-12-30
251,93,41.26,2014-12-30
100,92,39.84,2014-12-31
100,98,461.43,2014-12-31
383,88,67.41,2014-12-31
383,37,347.35,2014-12-31
69,49,118.88,2014-12-31
69,26,245.17,2014-12-31
69,11,94.89,2014-12-31
350,47,128.87,2014-12-31
87,43,97.15,2014-12-31
87,65,56.26,2014-12-31
87,62,44.13,2014-12-31
4,41,374.64,2015-01-01
4,8,100.14,2015-01-01
332,85,53.01,2015-01-01
204,12,102.38,2015-01-01
204,79,104.33,2015-01-01
298,14,78.42,2015-01-02
298,6,49.87,2015-01-02
298,89,79.04,2015-01-02
124,68,84.33,2015-01-02
124,4,36.03,2015-01-02
124,44,94.42,2015-01-02
101,56,87.77,2015-01-02
101,4,36.03,2015-01-02
101,32,322.49,2015-01-02
177,32,322.49,2015-01-03
177,43,97.15,2015-01-03
180,93,41.26,2015-01-03
380,88,67.41,2015-01-03
380,62,44.13,2015-01-03
380,38,360.32,2015-01-03
153,72,171.59,2015-01-03
153,11,94.89,2015-01-03
153,48,87.63,2015-01-03
175,13,103.29,2015-01-04
245,23,238.72,2015-01-04
245,101,442.15,2015-01-04
245,8,100.14,2015-01-04
394,62,44.13,2015-01-04
394,37,347.35,2015-01-04
394,67,67.23,2015-01-04
308,40,301.95,2015-01-05
308,98,461.43,2015-01-05
157,39,239.15,2015-01-05
157,40,301.95,2015-01-05
400,38,360.32,2015-01-05
400,77,99.41,2015-01-05
400,99,487.14,2015-01-05
165,95,388.75,2015-01-05
4,77,99.41,2015-01-05
4,5,43.94,2015-01-05
4,61,53.24,2015-01-05
181,55,74.15,2015-01-06
61,91,45.77,2015-01-06
276,4,34.73,2015-01-06
276,95,388.75,2015-01-06
179,82,140.55,2015-01-06
343,88,67.41,2015-01-06
343,15,121.69,2015-01-06
343,17,201.94,2015-01-06
324,2,25.54,2015-01-06
324,86,51.69,2015-01-06
324,83,137.45,2015-01-06
413,21,229.98,2015-01-07
199,95,388.75,2015-01-07
199,43,97.15,2015-01-07
199,25,249.12,2015-01-07
187,68,84.33,2015-01-07
187,38,360.12,2015-01-07
173,57,86.11,2015-01-07
70,101,442.15,2015-01-07
58,2,25.54,2015-01-07
389,96,404.07,2015-01-07
389,16,190.56,2015-01-07
389,47,123.52,2015-01-07
40,40,301.95,2015-01-08
326,15,121.69,2015-01-08
326,30,299.77,2015-01-08
13,17,201.94,2015-01-08
104,92,39.13,2015-01-08
104,17,201.94,2015-01-08
104,74,179.88,2015-01-08
290,94,410.17,2015-01-09
213,45,73.3,2015-01-09
213,22,222.47,2015-01-09
213,81,171.5,2015-01-09
57,4,34.73,2015-01-09
57,97,549.9,2015-01-09
208,42,81.83,2015-01-10
208,85,50.45,2015-01-10
27,3,30.76,2015-01-10
27,41,358.98,2015-01-10
27,80,105.78,2015-01-10
223,29,304.08,2015-01-10
223,71,151.79,2015-01-10
223,32,316.42,2015-01-10
160,47,123.52,2015-01-10
283,48,87.63,2015-01-11
283,35,251.64,2015-01-11
370,35,251.64,2015-01-11
370,98,461.43,2015-01-11
370,64,81.53,2015-01-11
244,4,34.73,2015-01-11
244,102,501.35,2015-01-11
244,44,90.71,2015-01-11
56,49,118.88,2015-01-12
218,66,73.65,2015-01-12
218,100,427.07,2015-01-12
105,96,404.07,2015-01-12
306,26,251.71,2015-01-12
306,96,404.07,2015-01-12
306,5,43.94,2015-01-12
125,70,68.95,2015-01-12
125,59,104.57,2015-01-12
104,46,134.34,2015-01-12
229,14,76.29,2015-01-13
229,79,103.65,2015-01-13
251,3,30.76,2015-01-13
251,36,256.96,2015-01-13
423,51,85.43,2015-01-13
423,52,86.08,2015-01-13
355,17,201.94,2015-01-13
312,5,43.94,2015-01-13
312,9,104.51,2015-01-13
312,2,25.54,2015-01-13
115,50,118.46,2015-01-14
115,96,404.07,2015-01-14
319,62,46.04,2015-01-14
319,3,30.76,2015-01-14
433,47,123.52,2015-01-14
433,86,51.69,2015-01-14
221,41,358.98,2015-01-14
221,10,94.78,2015-01-14
221,93,41.26,2015-01-14
95,2,25.54,2015-01-15
95,90,40.15,2015-01-15
95,10,94.78,2015-01-15
350,15,121.69,2015-01-15
350,84,62.52,2015-01-15
330,76,113.95,2015-01-16
330,19,222.16,2015-01-16
330,4,34.73,2015-01-16
237,58,82.95,2015-01-16
237,52,86.08,2015-01-16
237,41,358.98,2015-01-16
181,41,358.98,2015-01-16
181,71,151.79,2015-01-16
298,65,56.26,2015-01-16
116,49,118.88,2015-01-16
116,43,97.15,2015-01-16
116,58,82.95,2015-01-16
418,68,84.33,2015-01-17
418,21,229.98,2015-01-17
134,70,68.95,2015-01-17
437,22,222.47,2015-01-17
437,14,76.29,2015-01-17
437,101,442.15,2015-01-17
298,38,360.12,2015-01-17
298,25,249.12,2015-01-17
298,72,176.79,2015-01-17
222,63,37.57,2015-01-18
222,13,106.79,2015-01-18
222,84,62.52,2015-01-18
120,77,96.96,2015-01-18
120,72,176.79,2015-01-18
120,57,86.11,2015-01-18
445,7,31.34,2015-01-18
320,83,137.45,2015-01-18
368,20,210.72,2015-01-18
368,75,103.66,2015-01-18
368,82,140.55,2015-01-18
246,6,47.79,2015-01-19
44,17,201.94,2015-01-19
44,5,43.94,2015-01-19
44,85,50.45,2015-01-19
239,10,94.78,2015-01-19
108,29,304.08,2015-01-19
108,80,105.78,2015-01-19
174,31,279.88,2015-01-19
174,68,84.33,2015-01-19
239,73,193.79,2015-01-20
239,39,238.62,2015-01-20
239,83,137.45,2015-01-20
110,41,358.98,2015-01-20
110,27,238.3,2015-01-20
163,58,82.95,2015-01-20
173,37,354.85,2015-01-20
173,31,279.88,2015-01-20
251,44,90.71,2015-01-21
251,48,87.63,2015-01-21
337,31,279.88,2015-01-21
337,42,81.83,2015-01-21
19,30,299.77,2015-01-21
19,93,41.26,2015-01-21
19,52,86.08,2015-01-21
204,84,62.52,2015-01-21
204,4,34.73,2015-01-21
204,57,86.11,2015-01-21
433,97,549.9,2015-01-22
299,78,111.56,2015-01-22
299,15,121.69,2015-01-22
316,42,81.83,2015-01-22
316,45,73.3,2015-01-22
316,94,410.17,2015-01-22
42,87,67.16,2015-01-22
219,53,71.05,2015-01-22
219,30,299.77,2015-01-22
446,72,176.79,2015-01-23
446,49,118.88,2015-01-23
446,85,50.45,2015-01-23
155,6,47.79,2015-01-23
136,93,41.26,2015-01-23
298,90,40.15,2015-01-24
180,69,75.37,2015-01-24
180,58,82.95,2015-01-24
180,49,118.88,2015-01-24
77,68,84.33,2015-01-24
77,44,90.71,2015-01-24
77,65,56.26,2015-01-24
135,94,410.17,2015-01-24
407,54,83.05,2015-01-24
407,29,304.08,2015-01-24
407,65,56.26,2015-01-24
133,72,176.79,2015-01-25
130,75,103.66,2015-01-25
130,40,301.95,2015-01-25
218,59,104.57,2015-01-25
218,52,86.08,2015-01-25
218,2,25.54,2015-01-25
343,80,105.78,2015-01-26
99,60,91.37,2015-01-26
99,55,74.15,2015-01-26
194,73,193.79,2015-01-26
202,8,102.29,2015-01-26
202,21,229.98,2015-01-26
381,42,81.83,2015-01-27
381,85,50.45,2015-01-27
58,31,279.88,2015-01-27
58,60,91.37,2015-01-27
347,77,96.96,2015-01-27
347,65,56.26,2015-01-27
49,6,47.79,2015-01-27
49,20,210.72,2015-01-27
49,26,251.71,2015-01-27
258,87,67.16,2015-01-28
258,95,388.75,2015-01-28
258,85,50.45,2015-01-28
215,23,231.26,2015-01-28
165,43,97.15,2015-01-28
118,96,404.07,2015-01-28
327,67,67.23,2015-01-28
200,75,103.66,2015-01-28
442,86,51.69,2015-01-29
114,39,238.62,2015-01-29
114,97,549.9,2015-01-29
5,89,79.04,2015-01-29
218,35,251.64,2015-01-29
218,87,67.16,2015-01-29
196,66,73.65,2015-01-29
196,79,103.65,2015-01-29
196,35,251.64,2015-01-29
178,73,193.79,2015-01-30
280,60,91.37,2015-01-30
280,100,427.07,2015-01-30
93,43,97.15,2015-01-30
93,50,118.46,2015-01-30
206,83,137.45,2015-01-30
206,98,461.43,2015-01-30
206,81,171.5,2015-01-30
241,52,86.08,2015-01-30
241,45,73.3,2015-01-30
246,95,388.75,2015-01-31
10,103,414.23,2015-01-31
277,49,118.88,2015-01-31
422,103,414.23,2015-01-31
145,3,30.76,2015-01-31
145,85,50.45,2015-01-31
158,83,137.45,2015-01-31
158,72,176.79,2015-01-31
149,99,472.53,2015-01-31
308,33,275.82,2015-02-01
308,74,179.88,2015-02-01
401,56,85.66,2015-02-01
209,42,81.83,2015-02-01
209,23,231.26,2015-02-01
82,48,87.63,2015-02-01
82,86,51.69,2015-02-01
287,81,171.5,2015-02-01
417,90,40.15,2015-02-01
417,4,34.73,2015-02-01
417,6,47.79,2015-02-01
249,70,68.95,2015-02-02
249,59,104.57,2015-02-02
249,65,56.26,2015-02-02
408,88,67.41,2015-02-02
408,71,151.79,2015-02-02
408,25,249.12,2015-02-02
101,34,290.06,2015-02-02
101,56,85.66,2015-02-02
101,12,107.58,2015-02-02
162,24,253.41,2015-02-03
162,31,271.16,2015-02-03
162,25,244.61,2015-02-03
2,71,146.92,2015-02-03
2,100,427.67,2015-02-03
2,3,30.76,2015-02-03
320,99,452.38,2015-02-03
133,17,195.97,2015-02-04
133,23,220.47,2015-02-04
133,91,46.93,2015-02-04
352,16,190.56,2015-02-04
268,37,354.85,2015-02-04
264,81,171.5,2015-02-04
75,11,98.9,2015-02-05
374,45,73.3,2015-02-05
374,42,81.83,2015-02-05
374,2,25.54,2015-02-05
101,55,74.15,2015-02-05
101,6,48.03,2015-02-05
320,77,96.96,2015-02-05
439,72,176.79,2015-02-05
181,84,62.52,2015-02-06
68,74,179.36,2015-02-06
212,64,81.53,2015-02-06
212,2,25.54,2015-02-06
119,5,42.04,2015-02-06
160,28,245.14,2015-02-06
249,100,427.67,2015-02-06
106,96,404.07,2015-02-06
279,65,58.9,2015-02-07
234,102,501.35,2015-02-07
234,32,316.42,2015-02-07
11,37,354.85,2015-02-07
1,19,222.16,2015-02-07
271,91,46.93,2015-02-07
300,94,410.17,2015-02-07
300,15,121.69,2015-02-07
309,22,232.69,2015-02-07
193,68,82.11,2015-02-07
193,96,404.07,2015-02-07
193,37,354.85,2015-02-07
8,78,111.56,2015-02-08
319,34,290.06,2015-02-08
334,41,358.98,2015-02-08
316,55,74.15,2015-02-08
316,66,73.63,2015-02-08
316,2,25.54,2015-02-08
131,94,410.17,2015-02-08
131,37,354.85,2015-02-08
131,102,501.35,2015-02-08
44,24,253.41,2015-02-09
44,37,354.85,2015-02-09
44,12,113.01,2015-02-09
289,52,86.18,2015-02-09
289,33,284.92,2015-02-09
289,20,210.72,2015-02-09
269,90,40.91,2015-02-10
269,49,118.88,2015-02-10
53,14,79.44,2015-02-10
10,18,208.85,2015-02-10
381,15,121.69,2015-02-10
381,74,179.36,2015-02-10
169,70,68.95,2015-02-10
169,96,404.07,2015-02-10
169,49,118.88,2015-02-10
442,34,290.06,2015-02-11
118,35,251.64,2015-02-11
357,13,106.79,2015-02-11
357,52,86.18,2015-02-11
186,7,31.83,2015-02-11
346,76,113.95,2015-02-11
346,83,137.45,2015-02-11
438,53,71.05,2015-02-11
438,86,51.69,2015-02-11
385,37,354.85,2015-02-11
385,68,82.11,2015-02-11
385,99,452.38,2015-02-11
390,89,78.26,2015-02-12
390,22,232.69,2015-02-12
271,20,210.72,2015-02-12
271,7,31.83,2015-02-12
366,96,404.07,2015-02-12
366,28,245.14,2015-02-12
366,73,193.79,2015-02-12
110,59,104.57,2015-02-12
110,70,68.95,2015-02-12
117,39,238.62,2015-02-12
113,71,146.92,2015-02-13
113,76,113.95,2015-02-13
383,54,84.38,2015-02-13
155,4,34.73,2015-02-13
129,58,80.55,2015-02-13
175,73,193.79,2015-02-13
307,55,74.15,2015-02-13
307,66,73.63,2015-02-13
73,4,34.73,2015-02-13
40,81,171.5,2015-02-13
40,2,25.54,2015-02-13
192,31,271.16,2015-02-14
192,101,424.3,2015-02-14
346,25,244.61,2015-02-14
346,92,39.13,2015-02-14
444,38,360.12,2015-02-14
444,80,105.78,2015-02-14
367,68,82.11,2015-02-14
367,97,567.19,2015-02-14
201,11,98.9,2015-02-14
201,48,87.66,2015-02-14
198,95,388.22,2015-02-15
213,47,123.52,2015-02-15
213,61,49.47,2015-02-15
229,50,121.81,2015-02-15
229,77,96.96,2015-02-15
229,84,62.52,2015-02-15
273,52,86.18,2015-02-16
273,25,244.61,2015-02-16
115,20,210.72,2015-02-16
115,95,388.22,2015-02-16
343,2,25.54,2015-02-16
379,42,81.83,2015-02-16
254,78,111.56,2015-02-16
47,14,79.44,2015-02-17
47,69,75.37,2015-02-17
47,41,358.98,2015-02-17
302,68,82.11,2015-02-17
302,57,86.11,2015-02-17
302,13,106.79,2015-02-17
48,58,80.55,2015-02-17
48,65,58.9,2015-02-17
48,92,39.13,2015-02-17
26,25,244.61,2015-02-17
387,44,88.6,2015-02-18
97,3,30.76,2015-02-18
97,34,290.06,2015-02-18
178,92,39.13,2015-02-18
363,99,452.38,2015-02-18
363,7,31.83,2015-02-18
363,56,82.34,2015-02-18
436,44,88.6,2015-02-18
436,71,146.92,2015-02-18
218,46,134.34,2015-02-18
365,47,123.52,2015-02-19
365,51,85.43,2015-02-19
365,95,388.22,2015-02-19
110,81,171.5,2015-02-19
110,17,195.97,2015-02-19
110,22,232.69,2015-02-19
434,64,81.53,2015-02-19
434,17,195.97,2015-02-19
434,87,65.59,2015-02-19
49,11,98.9,2015-02-20
49,71,146.92,2015-02-20
160,11,98.9,2015-02-20
318,94,410.17,2015-02-20
318,19,222.16,2015-02-20
318,10,99.49,2015-02-20
163,47,123.52,2015-02-20
163,18,208.85,2015-02-20
163,29,305.22,2015-02-20
91,38,360.12,2015-02-21
256,32,316.42,2015-02-21
256,91,46.93,2015-02-21
256,51,85.43,2015-02-21
106,7,31.83,2015-02-21
106,35,251.64,2015-02-21
106,46,134.34,2015-02-21
166,74,179.36,2015-02-21
166,61,49.47,2015-02-21
166,53,71.05,2015-02-21
331,87,65.59,2015-02-22
331,14,79.44,2015-02-22
331,36,256.96,2015-02-22
357,102,501.35,2015-02-22
357,75,103.66,2015-02-22
357,82,140.55,2015-02-22
248,9,101.65,2015-02-23
161,73,193.79,2015-02-23
415,4,34.73,2015-02-23
415,72,176.79,2015-02-23
192,97,567.19,2015-02-23
192,92,39.13,2015-02-23
192,82,140.55,2015-02-23
413,61,49.47,2015-02-24
151,95,388.22,2015-02-24
151,22,232.69,2015-02-24
151,62,47.85,2015-02-24
394,26,251.71,2015-02-24
165,15,121.69,2015-02-24
165,13,106.79,2015-02-24
165,25,244.61,2015-02-24
413,82,140.55,2015-02-25
413,86,51.69,2015-02-25
413,15,121.69,2015-02-25
48,45,73.3,2015-02-25
48,44,88.6,2015-02-25
48,84,62.52,2015-02-25
292,20,210.72,2015-02-26
186,25,244.61,2015-02-26
186,20,210.72,2015-02-26
186,6,48.03,2015-02-26
212,87,65.59,2015-02-26
212,76,113.95,2015-02-26
35,19,222.16,2015-02-26
201,70,68.95,2015-02-26
159,80,105.78,2015-02-26
309,17,195.97,2015-02-27
309,47,123.52,2015-02-27
309,59,104.57,2015-02-27
442,81,171.5,2015-02-27
442,34,290.06,2015-02-27
169,2,25.54,2015-02-27
169,73,193.79,2015-02-27
169,39,238.62,2015-02-27
49,13,106.79,2015-02-28
34,87,65.59,2015-02-28
34,100,427.67,2015-02-28
34,75,103.66,2015-02-28
212,97,567.19,2015-02-28
389,82,140.55,2015-02-28
389,29,305.22,2015-02-28
116,102,501.35,2015-02-28
116,25,244.61,2015-02-28
116,34,290.06,2015-02-28
61,89,78.26,2015-03-01
61,55,74.15,2015-03-01
272,66,73.63,2015-03-01
272,65,58.9,2015-03-01
83,88,69.29,2015-03-01
83,9,101.65,2015-03-01
9,10,99.49,2015-03-02
9,40,301.95,2015-03-02
58,80,105.78,2015-03-02
58,98,461.43,2015-03-02
424,53,71.05,2015-03-02
424,67,68.83,2015-03-02
399,42,81.83,2015-03-02
387,59,104.57,2015-03-02
387,66,73.63,2015-03-02
387,50,121.81,2015-03-02
438,86,51.69,2015-03-03
78,101,424.3,2015-03-03
78,23,210.77,2015-03-03
287,19,222.16,2015-03-03
287,71,146.92,2015-03-03
287,13,107.63,2015-03-03
316,24,255.96,2015-03-03
390,3,30.49,2015-03-03
390,103,414.23,2015-03-03
390,20,200.47,2015-03-03
236,64,84.25,2015-03-04
236,94,404.61,2015-03-04
233,81,171.5,2015-03-04
233,85,52.42,2015-03-04
64,82,139.06,2015-03-04
64,31,271.16,2015-03-04
65,49,118.88,2015-03-05
65,66,75.87,2015-03-05
50,4,33.69,2015-03-05
50,78,111.56,2015-03-05
50,17,195.97,2015-03-05
121,33,284.92,2015-03-05
121,38,360.12,2015-03-05
121,32,316.42,2015-03-05
195,70,70.68,2015-03-05
195,2,25.54,2015-03-05
195,69,72.94,2015-03-05
305,23,210.77,2015-03-06
305,87,65.59,2015-03-06
305,69,72.94,2015-03-06
446,83,138.94,2015-03-06
446,27,231.45,2015-03-06
284,48,87.66,2015-03-06
284,55,74.15,2015-03-06
284,93,42.76,2015-03-06
395,61,48.42,2015-03-07
395,43,97.15,2015-03-07
395,18,208.85,2015-03-07
326,14,79.44,2015-03-07
326,20,200.47,2015-03-07
4,31,271.16,2015-03-08
4,51,85.43,2015-03-08
440,46,132.06,2015-03-08
396,21,220.19,2015-03-08
396,28,245.14,2015-03-08
134,61,48.42,2015-03-08
134,12,112.07,2015-03-08
153,101,424.3,2015-03-08
153,58,81.61,2015-03-08
204,31,271.16,2015-03-09
296,22,227.01,2015-03-09
218,79,100.6,2015-03-09
218,89,78.26,2015-03-09
412,10,99.49,2015-03-09
412,50,121.81,2015-03-09
94,98,486.3,2015-03-09
94,7,31.83,2015-03-09
150,94,404.61,2015-03-09
150,11,103.23,2015-03-09
150,5,42.04,2015-03-09
115,72,185.88,2015-03-10
115,53,71.05,2015-03-10
115,88,69.29,2015-03-10
86,71,146.92,2015-03-10
86,45,76.93,2015-03-10
200,53,71.05,2015-03-10
105,31,271.16,2015-03-10
184,99,452.38,2015-03-11
184,4,33.69,2015-03-11
184,11,103.23,2015-03-11
181,38,360.12,2015-03-11
181,21,220.19,2015-03-11
181,58,81.61,2015-03-11
311,44,88.6,2015-03-11
311,22,227.01,2015-03-11
311,77,96.96,2015-03-11
274,22,227.01,2015-03-12
299,63,38.65,2015-03-12
279,27,231.45,2015-03-12
284,85,52.42,2015-03-12
367,18,208.85,2015-03-12
367,22,227.01,2015-03-12
367,69,72.94,2015-03-12
87,41,358.98,2015-03-12
87,40,301.95,2015-03-12
87,43,97.15,2015-03-12
413,53,71.05,2015-03-13
413,70,70.68,2015-03-13
